route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,date
FLIXBUS:712,FLIXBUS,FlixBus,Nantes-Rennes-Rouen-Lille-Bruxelles,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:714,FLIXBUS,FlixBus,Paris- Angers- (Les Sables d'Olonne),,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:716,FLIXBUS,FlixBus,Toulouse - Clermont-Ferrand - Lyon,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:717,FLIXBUS,FlixBus,Paris - Orléans - Clermont-Ferrand,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:718,FLIXBUS,FlixBus,Bordeaux - Toulouse - Marseille - Hyères,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:719,FLIXBUS,FlixBus,Paris - Lyon - Montélimar,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:720,FLIXBUS,FlixBus,Grenoble - Lyon - Strasbourg - Stuttgart,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:721,FLIXBUS,FlixBus,Bordeaux - Toulouse - Barcelona,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:722,FLIXBUS,FlixBus,Caen-Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:723,FLIXBUS,FlixBus,Paris-Poitiers-La Rochelle,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:724,FLIXBUS,FlixBus,Nantes - Clermont-Ferrand - Lyon - Grenoble,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:725,FLIXBUS,FlixBus,Paris - Orléans - Limoges - Tulle,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:726,FLIXBUS,FlixBus,Clermont-Ferrand - Lyon - Turin - Milan,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:727,FLIXBUS,FlixBus,Clermont-Ferrand - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:728,FLIXBUS,FlixBus,Genova - Nice - Marseille - Montpellier - Barcelona,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:729,FLIXBUS,FlixBus,Milano-Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:730,FLIXBUS,FlixBus,Dijon-Lyon,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:732,FLIXBUS,FlixBus,Le Havre - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:733,FLIXBUS,FlixBus,Tours - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:734,FLIXBUS,FlixBus,Clermont-Ferrand - Saint-Etienne - Marseille,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:735,FLIXBUS,FlixBus,Paris - Orléans -Tours,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:737,FLIXBUS,FlixBus,Dijon-Auxerre-Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:739,FLIXBUS,FlixBus,Genève - Annecy - Grenoble  - Marseille,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:740,FLIXBUS,FlixBus,Montpellier - Milan,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:741,FLIXBUS,FlixBus,Toulouse - Limoges - Poitiers - Nantes,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:742,FLIXBUS,FlixBus,Dieppe-Rouen-Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:744,FLIXBUS,FlixBus,Grenoble-Turin,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:747,FLIXBUS,FlixBus,Saint Etienne - Nevers - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:748,FLIXBUS,FlixBus,Lyon- Toulouse-Zaragossa-Madrid,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:750,FLIXBUS,FlixBus,Strasbourg - Metz - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:752,FLIXBUS,FlixBus,Paris - Deauville - Cabourg,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:753,FLIXBUS,FlixBus,Dunkirl -Boulogne/Mer- Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:755,FLIXBUS,FlixBus,Béthune - Arras - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:756,FLIXBUS,FlixBus,Sedan - Reims - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:757,FLIXBUS,FlixBus,Paris - Lille - (Bruges),,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:758,FLIXBUS,FlixBus,(Epinal) - Nancy - Reims - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:759,FLIXBUS,FlixBus,Paris -  Dijon - Geneve,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:761,FLIXBUS,FlixBus,Lorient - Nantes - Bordeaux,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:762,FLIXBUS,FlixBus,Paris-Rouen-Etretat,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:763,FLIXBUS,FlixBus,Troyes - Paris - (Orléans),,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:766,FLIXBUS,FlixBus,Annecy - Lyon,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:767,FLIXBUS,FlixBus,Saint-Etienne - Nevers - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:768,FLIXBUS,FlixBus,Toulouse - Montpellier - Aix - Nice,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:770,FLIXBUS,FlixBus,Strasbourg - Nancy - Reims - Lille,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:771,FLIXBUS,FlixBus,Nancy - Tübingen,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:772,FLIXBUS,FlixBus,Paris - Caen - Saint Malo/Dinard,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:774,FLIXBUS,FlixBus,Nantes - Paris - Caen,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:776,FLIXBUS,FlixBus,Clermont-Ferrand - Lyon - Lyon LYS ✈ - Grenoble,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:777,FLIXBUS,FlixBus,Grenoble - Lyon LYS,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:779,FLIXBUS,FlixBus,Paris - Chalon-sur-Saône - Annecy,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:780,FLIXBUS,FlixBus,Nancy - Frankfurt,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:781,FLIXBUS,FlixBus,Paris Bercy- Lille,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:782,FLIXBUS,FlixBus,Lille-Brussels,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:783,FLIXBUS,FlixBus,Paris - Bordeaux - Bilbao - Compostella - Porto,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:786,FLIXBUS,FlixBus,Toulouse-Bayonne-Bilbao-Porto,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:787,FLIXBUS,FlixBus,Saint-Etienne - Lyon LYS ✈ - Grenoble,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:788,FLIXBUS,FlixBus,Lyon - Montpellier - Perpignan - Barcelona,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:790,FLIXBUS,FlixBus,Saarbrücken - Metz - Paris - Tours,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:793,FLIXBUS,FlixBus,Paris - Bordeaux - Madrid - Lisboa,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:798,FLIXBUS,FlixBus,Marseille - Nice - Genoa - Milano,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:799,FLIXBUS,FlixBus,Clermont-Ferrand - Lyon - Aix-en-Provence - Nice,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:800,FLIXBUS,FlixBus,Amsterdam - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:801,FLIXBUS,FlixBus,Brussels - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:802,FLIXBUS,FlixBus,Amsterdam - Ghent - Lille - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:803,FLIXBUS,FlixBus,The Hague - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:804,FLIXBUS,FlixBus,Leeuwarden - Lille,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:805,FLIXBUS,FlixBus,Amsterdam - Brussels/Lille - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:810,FLIXBUS,FlixBus,Amsterdam - Brussels,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:811,FLIXBUS,FlixBus,Almere - Brussels,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:813,FLIXBUS,FlixBus,The Hague - Brussels,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:814,FLIXBUS,FlixBus,London - Amsterdam,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:815,FLIXBUS,FlixBus,London - Brussels - Cologne,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:817,FLIXBUS,FlixBus,Amsterdam Schiphol - Brussels ( - Lille),,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:818,FLIXBUS,FlixBus,Amsterdam - Brussels - Charleroi,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:819,FLIXBUS,FlixBus,Amsterdam - Brussels - Bruges,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:820,FLIXBUS,FlixBus,Paris - Charleroi - Liège - Maastricht/Venlo/Cologne,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:822,FLIXBUS,FlixBus,Groningen - Eindhoven - Brussels - Orly,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:831,FLIXBUS,FlixBus,Amsterdam-Lux,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:833,FLIXBUS,FlixBus,Amsterdam - EDV - Aachen,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:850,FLIXBUS,FlixBus,Prague - Brno,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:851,FLIXBUS,FlixBus,Prague - Pilsen,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:852,FLIXBUS,FlixBus,Prague - Liberec,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:853,FLIXBUS,FlixBus,Prague - Český Krumlov,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:854,FLIXBUS,FlixBus,Prague - Karlovy Vary,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:857,FLIXBUS,FlixBus,Trencin - Brno - Prague,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:859,FLIXBUS,FlixBus,Prague - Bratislava,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:900,FLIXBUS,FlixBus,Zagreb - Munich - Frankfurt,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:901,FLIXBUS,FlixBus,Vienna - Bratislava,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:902,FLIXBUS,FlixBus,Vienna - Budapest,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:903,FLIXBUS,FlixBus,Zagreb - Vienna - Prague,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:904,FLIXBUS,FlixBus,Prague - Budapest,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:905,FLIXBUS,FlixBus,Vienna - Zagreb,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:906,FLIXBUS,FlixBus,Split - Vienna,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:907,FLIXBUS,FlixBus,Vienna - Venice,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:908,FLIXBUS,FlixBus,Vienna - Crikvenica,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:911,FLIXBUS,FlixBus,Kraków - Donovaly - Budapest,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:912,FLIXBUS,FlixBus,Vienna - Presov,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:913,FLIXBUS,FlixBus,Prague - Krakow,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:915,FLIXBUS,FlixBus,Prague - Kosice,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:916,FLIXBUS,FlixBus,Krakow - Wien,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:917,FLIXBUS,FlixBus,Bratislava - Vienna - Ljubljana,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:919,FLIXBUS,FlixBus,Wroclaw - Ostrava - Wien,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:920,FLIXBUS,FlixBus,Zagreb - Dubrovnik,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:922,FLIXBUS,FlixBus,Zagreb - Sibenik - Split,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:923,FLIXBUS,FlixBus,Zagreb - Zadar - Sibenik,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:924,FLIXBUS,FlixBus,Zagreb - Jastrebarsko - Split,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:925,FLIXBUS,FlixBus,Vukovar - Zagreb - Murter,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:926,FLIXBUS,FlixBus,Zagreb - Baška,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:927,FLIXBUS,FlixBus,Zagreb - Zadar,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:928,FLIXBUS,FlixBus,Zagreb - Biograd na Moru,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:929,FLIXBUS,FlixBus,Zagreb - Starigrad,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:930,FLIXBUS,FlixBus,Zagreb - Mali Losinj,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:931,FLIXBUS,FlixBus,Split - Plitvicka Jezera,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:932,FLIXBUS,FlixBus,Zadar - Plitvicka Jezera,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:933,FLIXBUS,FlixBus,Zagreb - Plitvicka Jezera,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:934,FLIXBUS,FlixBus,Split - Plitvicka Jezera,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:935,FLIXBUS,FlixBus,Zagreb - Šibenik ,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:936a,FLIXBUS,FlixBus,Split - Zagreb,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:936b,FLIXBUS,FlixBus,Split - Zagreb,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:936c,FLIXBUS,FlixBus,Split - Zagreb,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:937,FLIXBUS,FlixBus,Zagreb-Varaždin,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:940,FLIXBUS,FlixBus,Pula - Zagreb,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:941,FLIXBUS,FlixBus,Pula - Split,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:943,FLIXBUS,FlixBus,Pula - Munich,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:944,FLIXBUS,FlixBus,Crikvenica - Udine - Munich,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:946,FLIXBUS,FlixBus,Budapest - Zagreb,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:948,FLIXBUS,FlixBus,Split - Munich,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:950,FLIXBUS,FlixBus,Varazdin - Munich,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:951,FLIXBUS,FlixBus,Zagreb - Stuttgart,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:954,FLIXBUS,FlixBus,Zagreb - Erlangen,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:956,FLIXBUS,FlixBus,Slavonski Brod - Prague,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:958,FLIXBUS,FlixBus,Prague - Crikvenica,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:961,FLIXBUS,FlixBus,Sibiu - Cluj Napoca - Budapest - Vienna,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:962,FLIXBUS,FlixBus,Timisoara - Budapest - Vienna,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:963,FLIXBUS,FlixBus,Cluj-Napoca - Budapest - Graz,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:976,FLIXBUS,FlixBus,Budapest - Zagreb - Krakow,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:977,FLIXBUS,FlixBus,Budapest - Ljubljana - Padova,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:978,FLIXBUS,FlixBus,Budapest - Vienna - Graz,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:980,FLIXBUS,FlixBus,Bucharest - Sofia,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:987,FLIXBUS,FlixBus,Ljubljana - Budapest,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:990,FLIXBUS,FlixBus,Belgrade - Budapest - Wien,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:991,FLIXBUS,FlixBus,Veliko Gradiste - Belgarde - Milano,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:992,FLIXBUS,FlixBus,Belgrade - Skopje,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:993,FLIXBUS,FlixBus,Belgrade - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:994,FLIXBUS,FlixBus,Belgrade - Firenze,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:995,FLIXBUS,FlixBus,Graz - Pula,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:996,FLIXBUS,FlixBus,Klagenfurt - Baska,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:FLX20,FLIXTRAIN,FlixTrain,Hamburg - Köln,,2,,73D700,FFFFFF,2018-06-21
FLIXBUS:FLXNIGHT,FLIXTRAIN,FlixTrain,Hamburg - Lörrach,,2,,73D700,FFFFFF,2018-06-21
FLIXBUS:K188,FLIXBUS,FlixBus,Zürich Flughafen - Lugano,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K213,FLIXTRAIN,FlixTrain,Stuttgart - Berlin,,2,,73D700,FFFFFF,2018-06-21
FLIXBUS:K288,FLIXBUS,FlixBus,Chur - Sitten,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K326,FLIXBUS,FlixBus,Hahn Express,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K380,FLIXBUS,FlixBus,Wroclaw (Wrocław) Dworzec Autobusowy - Wroclaw Airport (Wrocław Lotnisko),,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K388,FLIXBUS,FlixBus,St. Gallen - Genève Airport,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K472,FLIXBUS,FlixBus,Wien Erdberg - Wien Flughafen,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K476,FLIXBUS,FlixBus,Linz - Prag,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K485,FLIXTRAIN,FlixTrain,Wien - Salzburg,,2,,73D700,FFFFFF,2018-06-21
FLIXBUS:K737,FLIXBUS,FlixBus,Wrocław - Jarosławiec,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K747,FLIXBUS,FlixBus,Wrocław - Mrzeżyno ,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K780,FLIXBUS,FlixBus,Lisboa - Luxembourg,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K781,FLIXBUS,FlixBus,Madrid - Rennes,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K782,FLIXBUS,FlixBus,Viana do Castelo - Pierrelaye,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K783,FLIXBUS,FlixBus,Vagos - Annecy,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K784,FLIXBUS,FlixBus,Lissabon - Beausoleil,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K785,FLIXBUS,FlixBus,Porto - La Coruña,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K786,FLIXBUS,FlixBus,Fuengirola - Porto,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:K787,FLIXBUS,FlixBus,Krynica Zdrój - Kraków - Kołobrzeg,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:KPB1,FLIXBUS,FlixBus,Lublin - Kraków,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:KPB2,FLIXBUS,FlixBus,Lublin - Zakopane,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:KPB3,FLIXBUS,FlixBus,Lublin - Gdynia,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:KPB5,FLIXBUS,FlixBus,Lublin - Wroclaw,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:L938,FLIXBUS,FlixBus,Zadar - Rijeka,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:L939,FLIXBUS,FlixBus,Zagreb - Vir,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:LE001,FLIXTRAIN,FlixTrain,Prague - Kosice,,2,,73D700,FFFFFF,2018-06-21
FLIXBUS:N05,FLIXBUS,FlixBus,München - Kopenhagen,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N06,FLIXBUS,FlixBus,Berlin - Leipzig - München - Zürich,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N07,FLIXBUS,FlixBus,Essen - Mailand,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N100,FLIXBUS,FlixBus,Berlin - Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N101,FLIXBUS,FlixBus,München - Stuttgart - Karlsruhe - Freiburg - Basel,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N106,FLIXBUS,FlixBus,München - Lyon,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N109,FLIXBUS,FlixBus,Prag-Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N11,FLIXBUS,FlixBus,Bocholt - K - Mailand,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N110,FLIXBUS,FlixBus,Hamburg - F - Chur,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N116,FLIXBUS,FlixBus,Wiesbaden - Amsterdam,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N121,FLIXBUS,FlixBus,München - Dresden - Berlin Alexanderplatz,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N122,FLIXBUS,FlixBus,Frankfurt - Lyon,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N13,FLIXBUS,FlixBus,Berlin - Saarbrücken,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N131,FLIXBUS,FlixBus,Berlin SXF-Zandvoort,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N132,FLIXBUS,FlixBus,Berlin - Oslo,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N136,FLIXBUS,FlixBus,Antwerpen -  Strasbourg - Bratislava,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N14,FLIXBUS,FlixBus,(Schwarzwald) - Heidelberg - Berlin,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N15,FLIXBUS,FlixBus,Berlin - Würzburg - Freiburg,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N150,FLIXBUS,FlixBus,Berlin - Hamburg - Aalborg,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N158,FLIXBUS,FlixBus,Berlin - Aachen - Antwerpen,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N160,FLIXBUS,FlixBus,Berlin-Prag-Triest,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N161,FLIXBUS,FlixBus,Essen - Nürnberg - Passau - Wien - Bratislava - Budapest,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N168,FLIXBUS,FlixBus,Straßburg-Stuttgart-Bayreuth-Prag,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N17,FLIXBUS,FlixBus,Hamburg - DO - München,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N1729,FLIXBUS,FlixBus,Paris - Rome,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N177,FLIXBUS,FlixBus,Düsseldorf - Genua,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N179,FLIXBUS,FlixBus,Dortmund -  Paris,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N184,FLIXBUS,FlixBus,Prag - Zürich - Mailand,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N1961,FLIXBUS,FlixBus,Tuzla - Dortmund,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N1962,FLIXBUS,FlixBus,Tuzla - Hamburg,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N1970,FLIXBUS,FlixBus,Sarajevo - Berlin,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N1971,FLIXBUS,FlixBus,Sarajevo - Dortmund,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N1972,FLIXBUS,FlixBus,Sarajevo - Hamburg,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N20,FLIXBUS,FlixBus,Amsterdam - Krakow (Before: Essen - Krakow),,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N207,FLIXBUS,FlixBus,Amsterdam - Köln - Mainz - Konstanz - Zürich - Milano,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N23,FLIXBUS,FlixBus,Köln/Bonn Flughafen - Prag,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N232,FLIXBUS,FlixBus,Prag-Berlin-Kopenhagen,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N236,FLIXBUS,FlixBus,Paris - Metz - Saarbrücken - Wien,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N24,FLIXBUS,FlixBus,Hamburg - Mailand,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N260,FLIXBUS,FlixBus,Berlin - Dresden - Prag - Brno - Bratislava - Györ - Budapest,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N261,FLIXBUS,FlixBus,Essen - Frankfurt - Nürnberg - Zagreb,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N27,FLIXBUS,FlixBus,(Nordsee -) Bochum / Essen - München,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N277,FLIXBUS,FlixBus,Frankfurt - Venice,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N28,FLIXBUS,FlixBus,Essen - Frankfurt Flughafen - Nürnberg - München - Venedig,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N30,FLIXBUS,FlixBus,Berlin - Hannover - Düsseldorf,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N307,FLIXBUS,FlixBus,Frankfurt - Livorno,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N31,FLIXBUS,FlixBus,Berlin - Hannover - Amsterdam,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N32,FLIXBUS,FlixBus,Berlin - Stockholm,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N3200,FLIXBUS,FlixBus,Kiev - Cologne,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N3201,FLIXBUS,FlixBus,Kiev - Rostock,,3,,73D700,FFFFFF,2018-06-21
FLIXBUS:N3202,FLIXBUS,FlixBus,Kiev - Karlsruhe,,3,,73D700,FFFFFF,2018-06-21
